"date","hour","kW_hourly","Electricity.Facility..kW..Hourly.","Gas.Facility..kW..Hourly.","Heating.Electricity..kW..Hourly.","Heating.Gas..kW..Hourly.","Cooling.Electricity..kW..Hourly.","HVACFan.Fans.Electricity..kW..Hourly.","Electricity.HVAC..kW..Hourly.","Fans.Electricity..kW..Hourly.","General.InteriorLights.Electricity..kW..Hourly.","General.ExteriorLights.Electricity..kW..Hourly.","Appl.InteriorEquipment.Electricity..kW..Hourly.","Misc.InteriorEquipment.Electricity..kW..Hourly.","Water.Heater.WaterSystems.Electricity..kW..Hourly.","total"
2013-10-14,23,NA,1.16911947337,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.156389433469,0.415656683625,0.220151237597,2.3502250647113
2013-10-15,23,NA,1.17041447799,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.156389433469,0.415656683625,0.221446242219,2.3528150739533
2013-10-16,23,NA,1.13811171419,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.204678323748,2.2882095463473
2013-10-17,23,NA,1.14385691109,0.204021719039,0,0.175391601067,0,0.00438954447222,0.00438954447222,0.00438954447222,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.206033976181,2.65926223123096
2013-10-18,23,NA,1.13966540952,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.206232019083,2.2913169370123
2013-10-19,23,NA,1.1383917704,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.20495837996,2.2887696587693
2013-10-20,23,NA,1.13943875877,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.206005368337,2.2908636355163
2013-10-21,23,NA,1.2808424457,0.028630117972,0,0,0.078111607174,0.0261606066961,0.10427221387,0.0261606066961,0.296421128362,0.0638569903163,0.156389433469,0.415656683625,0.227601996054,2.7041038299345
2013-10-22,23,NA,1.21956538519,0.028630117972,0,0,0.0313584605715,0.0105489792435,0.041907439815,0.0105489792435,0.296421128362,0.0638569903163,0.156389433469,0.415656683625,0.228689709604,2.5035733074118
2013-10-23,23,NA,1.14250107961,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.209067689169,2.2969882771883
2013-10-24,23,NA,1.18856281757,0.028630117972,0,0,0.0340503454518,0.0114644403651,0.0455147858169,0.0114644403651,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.209614641314,2.4460909792922
2013-10-25,23,NA,1.14564498587,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.21221159543,2.3032760897093
2013-10-26,23,NA,1.14636835723,0.028630117972,0,0,0,0,0,0,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.212934966797,2.3047228324363
2013-10-27,23,NA,1.17334681737,0.967331623011,0,0.938701505039,0,0.0241109249472,0.0241109249472,0.0241109249472,0.296421128362,0.0638569903163,0.140854588134,0.415656683625,0.215802501985,4.2843046126839
